datetime,open,high,low,close,volume,hold
2026-03-20 09:52:00,352730.0,353300.0,352610.0,352830.0,226,25956
2026-03-20 09:53:00,352830.0,353130.0,352370.0,352980.0,275,25929
2026-03-20 09:54:00,353030.0,353230.0,352690.0,352740.0,122,25945
2026-03-20 09:55:00,352760.0,352900.0,352240.0,352390.0,158,25931
2026-03-20 09:56:00,352340.0,352780.0,352210.0,352210.0,128,25920
2026-03-20 09:57:00,352200.0,352360.0,351100.0,351470.0,431,25907
2026-03-20 09:58:00,351460.0,351810.0,351360.0,351580.0,199,25911
2026-03-20 09:59:00,351750.0,352580.0,351620.0,352410.0,257,25899
2026-03-20 10:00:00,352410.0,352520.0,352280.0,352510.0,101,25886
2026-03-20 10:01:00,352510.0,352600.0,351550.0,351620.0,185,25862
2026-03-20 10:02:00,351620.0,352100.0,351320.0,352000.0,142,25870
2026-03-20 10:03:00,351960.0,352410.0,351960.0,352260.0,132,25870
2026-03-20 10:04:00,352260.0,352510.0,352100.0,352100.0,120,25885
2026-03-20 10:05:00,352100.0,352100.0,351010.0,351020.0,307,25909
2026-03-20 10:06:00,351020.0,351660.0,351020.0,351430.0,122,25901
2026-03-20 10:07:00,351430.0,352080.0,351360.0,351710.0,120,25895
2026-03-20 10:08:00,351810.0,351860.0,351390.0,351630.0,99,25879
2026-03-20 10:09:00,351630.0,352450.0,351630.0,352280.0,151,25896
2026-03-20 10:10:00,352280.0,352350.0,352060.0,352220.0,96,25880
2026-03-20 10:11:00,352220.0,353210.0,352220.0,352940.0,216,25875
2026-03-20 10:12:00,352940.0,352940.0,352620.0,352860.0,94,25892
2026-03-20 10:13:00,352860.0,353080.0,352350.0,352350.0,115,25898
2026-03-20 10:14:00,352350.0,352830.0,352210.0,352760.0,107,25883
2026-03-20 10:15:00,352770.0,352860.0,352230.0,352420.0,105,25868
2026-03-20 10:31:00,352800.0,353000.0,352000.0,352070.0,239,25884
2026-03-20 10:32:00,351650.0,352100.0,351500.0,351680.0,173,25895
2026-03-20 10:33:00,351680.0,352620.0,351630.0,352620.0,214,25932
2026-03-20 10:34:00,352650.0,353100.0,352600.0,352870.0,168,25943
2026-03-20 10:35:00,352810.0,353570.0,352740.0,353430.0,171,25925
2026-03-20 10:36:00,353500.0,353800.0,353380.0,353400.0,134,25919
2026-03-20 10:37:00,353400.0,354320.0,353210.0,353690.0,350,25892
2026-03-20 10:38:00,353290.0,353980.0,352950.0,353040.0,174,25885
2026-03-20 10:39:00,352720.0,353100.0,352650.0,352820.0,120,25889
2026-03-20 10:40:00,353000.0,353250.0,352820.0,353250.0,94,25891
2026-03-20 10:41:00,353170.0,353390.0,352500.0,352650.0,177,25901
