datetime,open,high,low,close,volume,hold,K线性质,K线关系,change_pct,volume_change,hold_change,ma5,close_above_ma5,volatility_5,volatility_ratio,high_突破,low_跌破,volume放大,volume缩小
2026-03-20 14:06:00,18049.0,18056.0,18018.0,18051.0,1317,221638,T字,被包含,0.011080946312815115,-0.32287917737789207,-0.00011729464414611535,18046.2,True,158.0,38.0,False,True,False,False
2026-03-20 14:07:00,18046.0,18080.0,18036.0,18050.0,1199,221550,倒T字,反走下跌,0.02216557685913776,-0.0895975702353834,-0.0003970438282243638,18053.8,False,102.0,44.0,True,False,False,False
2026-03-20 14:08:00,18050.0,18064.0,18023.0,18050.0,1160,221596,十字星,被包含,0.0,-0.03252710592160135,0.0002076280749265802,18058.2,False,90.0,41.0,False,True,False,False
2026-03-20 14:09:00,18050.0,18053.0,17960.0,17970.0,2531,221797,小阴线,包含,-0.443213296398892,1.181896551724138,0.0009070560840447328,18031.8,False,140.0,93.0,False,True,True,False
2026-03-20 14:10:00,17976.0,18010.0,17963.0,17973.0,1349,221893,倒T字,被包含,-0.016688918558077435,-0.46700908731726587,0.00043282821679291317,18018.8,False,120.0,47.0,False,False,False,False
2026-03-20 14:11:00,17968.0,17996.0,17950.0,17965.0,1568,221865,十字星,下跌递进,-0.016696349065004452,0.16234247590808004,-0.00012618694596044921,18001.6,False,130.0,46.0,False,True,False,False
2026-03-20 14:12:00,17959.0,17995.0,17950.0,17980.0,1517,221816,小阳线,包含,0.11693301408764409,-0.032525510204081676,-0.00022085502445179372,17987.6,False,114.0,45.0,False,False,False,False
2026-03-20 14:13:00,17976.0,18032.0,17966.0,18025.0,1218,221730,小阳线,横盘,0.27258566978193144,-0.19709953856295315,-0.00038770873156124264,17982.6,True,103.0,66.0,True,False,False,False
2026-03-20 14:14:00,18025.0,18049.0,17988.0,17995.0,993,221712,小阴线,被包含,-0.1664355062413315,-0.18472906403940892,-8.11798132864805e-05,17987.6,True,99.0,61.0,True,False,False,False
2026-03-20 14:15:00,17992.0,18011.0,17975.0,18004.0,1022,221649,小阳线,横盘,0.06669630947087594,0.02920443101711978,-0.00028415241394241786,17993.8,True,99.0,36.0,False,True,False,False
