combo_type,length,start_time,end_time,long_pnl,long_pnl_pct,long_win,short_pnl,short_pnl_pct,short_win
震荡_阴线_5K,5,2026-03-19 10:59:00,2026-03-19 11:03:00,-6.0,-0.03159224936815501,False,6.0,0.03159224936815501,True
震荡_阴线_5K,5,2026-03-19 11:00:00,2026-03-19 11:04:00,-13.0,-0.0684787189211968,False,13.0,0.0684787189211968,True
震荡_阴线_5K,5,2026-03-19 11:01:00,2026-03-19 11:05:00,-33.0,-0.17359284587059443,False,33.0,0.17359284587059443,True
震荡_阴线_5K,5,2026-03-19 11:02:00,2026-03-19 11:06:00,-55.0,-0.28927575869142164,False,55.0,0.28927575869142164,True
震荡_阴线_5K,5,2026-03-19 11:03:00,2026-03-19 11:07:00,-39.0,-0.20518756247698217,False,39.0,0.20518756247698217,True
震荡_阴线_5K,5,2026-03-19 11:04:00,2026-03-19 11:08:00,-15.0,-0.07901806879839857,False,15.0,0.07901806879839857,True
震荡_阳线_5K,5,2026-03-19 11:05:00,2026-03-19 11:09:00,5.0,0.02635879593020191,True,-5.0,-0.02635879593020191,False
震荡_阳线_5K,5,2026-03-19 11:06:00,2026-03-19 11:10:00,28.0,0.14756258234519104,True,-28.0,-0.14756258234519104,False
震荡_阳线_5K,5,2026-03-19 11:07:00,2026-03-19 11:11:00,40.0,0.21099272075113407,True,-40.0,-0.21099272075113407,False
震荡_阳线_5K,5,2026-03-19 11:08:00,2026-03-19 11:12:00,34.0,0.17926816408309607,True,-34.0,-0.17926816408309607,False
震荡_阳线_5K,5,2026-03-19 11:09:00,2026-03-19 11:13:00,36.0,0.18981335020563112,True,-36.0,-0.18981335020563112,False
震荡_阳线_5K,5,2026-03-19 11:10:00,2026-03-19 11:14:00,27.0,0.14229249011857706,True,-27.0,-0.14229249011857706,False
震荡_阴线_5K,5,2026-03-19 11:11:00,2026-03-19 11:15:00,3.0,0.015785319652722965,True,-3.0,-0.015785319652722965,False
震荡_阳线_5K,5,2026-03-19 11:12:00,2026-03-19 11:16:00,-7.0,-0.036845983787767135,False,7.0,0.036845983787767135,True
震荡_阴线_5K,5,2026-03-19 11:13:00,2026-03-19 11:17:00,-23.0,-0.12105900310542661,False,23.0,0.12105900310542661,True
震荡_阴线_5K,5,2026-03-19 11:14:00,2026-03-19 11:18:00,-30.0,-0.15789473684210525,False,30.0,0.15789473684210525,True
震荡_阴线_5K,5,2026-03-19 11:15:00,2026-03-19 11:19:00,-15.0,-0.07894736842105263,False,15.0,0.07894736842105263,True
震荡_阴线_5K,5,2026-03-19 11:16:00,2026-03-19 11:20:00,-15.0,-0.07891414141414141,False,15.0,0.07891414141414141,True
震荡_阴线_5K,5,2026-03-19 11:17:00,2026-03-19 11:21:00,4.0,0.021062608604075616,True,-4.0,-0.021062608604075616,False
震荡_阴线_5K,5,2026-03-19 11:18:00,2026-03-19 11:22:00,6.0,0.031618887015177066,True,-6.0,-0.031618887015177066,False
震荡_阴线_5K,5,2026-03-19 11:19:00,2026-03-19 11:23:00,-3.0,-0.01581361024721944,False,3.0,0.01581361024721944,True
