combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 14:01:00,18440.0,2026-03-19 14:03:00,18488.0,2,0.2603036876355748,True,-0.2603036876355748,False,1#大阴-0.10%;2#大阴-0.33%,大阳
5,2,2,2026-03-19 14:05:00,18520.0,2026-03-19 14:07:00,18520.0,2,0.0,False,0.0,False,1#T字-0.01%;2#大阴-0.14%,大阳
5,2,2,2026-03-19 14:08:00,18466.0,2026-03-19 14:10:00,18442.0,2,-0.12996859092386007,False,0.12996859092386007,True,1#大阳+0.15%;2#中阴-0.08%,大阴
5,2,2,2026-03-19 14:09:00,18466.0,2026-03-19 14:11:00,18475.0,2,0.04873822159644753,True,-0.04873822159644753,False,1#中阴-0.08%;2#大阴-0.30%,十字星
5,2,2,2026-03-19 14:11:00,18475.0,2026-03-19 14:13:00,18505.0,2,0.16238159675236805,True,-0.16238159675236805,False,1#十字星+0.00%;2#中阴-0.10%,大阳
5,2,2,2026-03-19 14:13:00,18505.0,2026-03-19 14:15:00,18485.0,2,-0.10807889759524453,False,0.10807889759524453,True,1#大阳+0.18%;2#长下影阴-0.01%,大阳
5,2,2,2026-03-19 14:15:00,18485.0,2026-03-19 14:17:00,18459.0,2,-0.14065458479848525,False,0.14065458479848525,True,1#大阳+0.15%;2#长上影阴-0.06%,长下影阴
5,2,2,2026-03-19 14:16:00,18458.0,2026-03-19 14:18:00,18410.0,2,-0.26004984288655325,False,0.26004984288655325,True,1#长上影阴-0.06%;2#长下影阴-0.02%,中阴
5,2,2,2026-03-19 14:17:00,18459.0,2026-03-19 14:19:00,18379.0,2,-0.4333929248605016,False,0.4333929248605016,True,1#长下影阴-0.02%;2#中阴-0.12%,T字
5,2,2,2026-03-19 14:19:00,18379.0,2026-03-19 14:21:00,18300.0,2,-0.4298384025246205,False,0.4298384025246205,True,1#T字-0.01%;2#大阴-0.25%,中阴
