datetime,open,high,low,close,volume,hold
2026-03-20 00:44:00,17428.0,17433.0,17411.0,17417.0,860,228774
2026-03-20 00:45:00,17417.0,17431.0,17415.0,17431.0,302,228867
2026-03-20 00:46:00,17429.0,17443.0,17418.0,17418.0,511,228861
2026-03-20 00:47:00,17417.0,17423.0,17402.0,17418.0,468,228854
2026-03-20 00:48:00,17418.0,17419.0,17404.0,17411.0,302,228875
2026-03-20 00:49:00,17411.0,17423.0,17411.0,17419.0,287,228881
2026-03-20 00:50:00,17417.0,17420.0,17408.0,17411.0,386,228883
2026-03-20 00:51:00,17411.0,17426.0,17405.0,17409.0,641,228810
2026-03-20 00:52:00,17413.0,17415.0,17353.0,17357.0,1271,228777
2026-03-20 00:53:00,17360.0,17367.0,17283.0,17311.0,2976,228365
2026-03-20 00:54:00,17310.0,17348.0,17310.0,17320.0,1274,228326
2026-03-20 00:55:00,17323.0,17349.0,17323.0,17349.0,766,228443
2026-03-20 00:56:00,17350.0,17372.0,17350.0,17356.0,959,228399
2026-03-20 00:57:00,17357.0,17376.0,17357.0,17370.0,541,228466
2026-03-20 00:58:00,17370.0,17390.0,17368.0,17385.0,839,228474
2026-03-20 00:59:00,17383.0,17384.0,17357.0,17374.0,671,228507
2026-03-20 01:00:00,17368.0,17374.0,17337.0,17350.0,739,228454
2026-03-20 01:01:00,17348.0,17375.0,17348.0,17371.0,600,228499
2026-03-20 01:02:00,17370.0,17371.0,17360.0,17367.0,353,228563
2026-03-20 01:03:00,17365.0,17429.0,17362.0,17420.0,1545,228559
2026-03-20 01:04:00,17422.0,17450.0,17419.0,17437.0,1373,228646
2026-03-20 01:05:00,17434.0,17439.0,17422.0,17422.0,680,228685
2026-03-20 01:06:00,17422.0,17442.0,17422.0,17437.0,617,228695
2026-03-20 01:07:00,17437.0,17438.0,17420.0,17429.0,547,228675
2026-03-20 01:08:00,17429.0,17430.0,17410.0,17414.0,639,228571
2026-03-20 01:09:00,17418.0,17420.0,17365.0,17379.0,889,228502
2026-03-20 01:10:00,17381.0,17385.0,17348.0,17363.0,1180,228471
2026-03-20 01:11:00,17365.0,17372.0,17350.0,17372.0,195,228432
2026-03-20 01:12:00,17372.0,17394.0,17371.0,17388.0,837,228380
2026-03-20 01:13:00,17388.0,17402.0,17373.0,17390.0,587,228396
2026-03-20 01:14:00,17390.0,17390.0,17362.0,17366.0,536,228459
2026-03-20 01:15:00,17367.0,17386.0,17367.0,17386.0,327,228448
2026-03-20 01:16:00,17386.0,17386.0,17360.0,17367.0,477,228483
2026-03-20 01:17:00,17371.0,17384.0,17364.0,17371.0,516,228483
2026-03-20 01:18:00,17373.0,17385.0,17371.0,17380.0,305,228465
2026-03-20 01:19:00,17380.0,17428.0,17379.0,17428.0,1128,228330
2026-03-20 01:20:00,17427.0,17477.0,17418.0,17459.0,2376,228311
2026-03-20 01:21:00,17460.0,17488.0,17452.0,17479.0,1352,228377
2026-03-20 01:22:00,17479.0,17484.0,17461.0,17472.0,880,228325
2026-03-20 01:23:00,17470.0,17510.0,17467.0,17472.0,1658,228304
2026-03-20 01:24:00,17469.0,17469.0,17445.0,17466.0,902,228236
2026-03-20 01:25:00,17468.0,17544.0,17468.0,17533.0,2254,228344
2026-03-20 01:26:00,17528.0,17551.0,17528.0,17539.0,1666,228380
2026-03-20 01:27:00,17540.0,17588.0,17522.0,17588.0,1778,228324
2026-03-20 01:28:00,17586.0,17586.0,17541.0,17546.0,1673,228314
2026-03-20 01:29:00,17550.0,17550.0,17512.0,17526.0,1207,228217
2026-03-20 01:30:00,17529.0,17536.0,17518.0,17521.0,856,228330
2026-03-20 01:31:00,17523.0,17558.0,17523.0,17555.0,949,228377
2026-03-20 01:32:00,17555.0,17557.0,17543.0,17552.0,755,228452
2026-03-20 01:33:00,17547.0,17555.0,17533.0,17538.0,638,228474
2026-03-20 01:34:00,17541.0,17544.0,17517.0,17528.0,780,228410
2026-03-20 01:35:00,17527.0,17543.0,17520.0,17528.0,571,228474
2026-03-20 01:36:00,17528.0,17528.0,17513.0,17516.0,597,228502
2026-03-20 01:37:00,17517.0,17530.0,17516.0,17518.0,524,228556
2026-03-20 01:38:00,17517.0,17541.0,17516.0,17528.0,531,228502
2026-03-20 01:39:00,17528.0,17558.0,17526.0,17548.0,790,228571
2026-03-20 01:40:00,17545.0,17554.0,17534.0,17546.0,454,228621
2026-03-20 01:41:00,17547.0,17549.0,17529.0,17534.0,464,228654
